3,47,209,0,0,1.7222,1.2896,1.3889,0.929,11.6296,9.5556,9.2222,16.1111,-6.2222,-7.2222,13.4444,16.1111,0.4643,2.061
4,20,70,0,0,11.5,8.768,7.9444,6.9167,18.5926,13.6667,23.8889,18.2222,-14.7778,15.8889,-1.1111,23.8889,0.4769,-2.5891
5,238,55,0,0,0.7222,0.4907,1,0.5578,113.6667,101,132.2222,107.7778,-38,55.6667,-17.6667,132.2222,0.2359,-2.3197
6,185,186,0,0,2.1667,1.8589,3,1.3499,48.2222,44,58.8889,41.7778,-12.6667,32,-19.3333,58.8889,0.2904,-1.956
7,160,95,0,0,3.2222,3.5444,0.2222,0.4037,2.1481,2.1111,2.5556,1.7778,-0.1111,1.2222,-1.1111,2.5556,0.1012,-1.6289
1,170,121,0,0,2.1667,1.8348,2.7222,1.9255,32.3704,28.6667,40.5556,27.8889,-11.1111,24.5556,-13.4444,40.5556,0.3134,-2.0243
2,40,73,0.1111,0,1.3889,1.0852,1.6111,2.5074,20.6296,19.7778,26.7778,15.3333,-2.5556,18.4444,-15.8889,26.7778,0.427,-1.6755
3,158,195,0,0,2.4444,2.3444,2.8333,1.7224,11.7037,9.4444,8.5556,17.1111,-6.7778,-9.4444,16.2222,17.1111,0.5177,2.0112
4,119,115,0,0.1111,2.4444,1.5729,5,2.9364,7.5556,3.5556,12.8889,6.2222,-12,16,-4,12.8889,0.7672,-2.391
5,231,13,0,0,1.2778,0.5741,1,1.0541,118.6667,106.5556,135.7778,113.6667,-36.3333,51.3333,-15,135.7778,0.2151,-2.3519
6,248,200,0,0,1.3889,0.9526,1.7778,1.1675,46.1111,41.3333,56.5556,40.4444,-14.3333,31.3333,-17,56.5556,0.2867,-2.038
7,206,61,0,0,0.5556,0.4037,0.5,0.4595,7.0741,4.6667,12.2222,4.3333,-7.2222,15.4444,-8.2222,12.2222,0.6459,-2.0487
1,58,48,0,0,2.2778,0.2509,0.2778,0.2509,40.8519,35.4444,52.4444,34.6667,-16.2222,34.7778,-18.5556,52.4444,0.3391,-2.0487
2,39,60,0.1111,0,1.5556,1.1407,2.4444,1.9407,22.6296,21.3333,30,16.5556,-3.8889,22.1111,-18.2222,30,0.4466,-1.7094
3,176,233,0.1111,0,1.4444,1.1483,2.6111,1.9022,12.4815,10.3333,8.3333,18.7778,-6.4444,-12.4444,18.8889,18.7778,0.5549,1.9037
4,10,112,0,0,0.3333,0.4216,0.5,0.1826,0.4444,0,1.2222,0.1111,-1.3333,2.3333,-1,1.2222,0.6667,-2.1519
5,238,25,0,0,0.3889,0.2509,0.9444,0.8278,116.2593,103.6667,133.7778,111.3333,-37.7778,52.5556,-14.7778,133.7778,0.225,-2.3602
6,253,201,0,0,3,2.6915,2.8333,2.3357,43.963,39.2222,53.8889,38.7778,-14.2222,29.7778,-15.5556,53.8889,0.2808,-2.0679
7,180,142,0,0,0.1667,0.2789,0.1111,0.1721,0.1111,0,0.3333,0,-0.3333,0.6667,-0.3333,0.3333,0.2222,-2.0944
1,179,133,0,0,2.3889,2.3797,0.8889,0.7503,36.7778,32,46.3333,32,-14.3333,28.6667,-14.3333,46.3333,0.3134,-2.0916
2,9,92,0,0,1.3889,2.4185,2.5,0.8778,19.0741,18.7778,24.1111,14.3333,-0.8889,15.1111,-14.2222,24.1111,0.401,-1.5706
3,223,185,0,0,0.5,0.3496,2.3889,2.0808,12.963,11.5556,9.7778,17.5556,-4.2222,-9.5556,13.7778,17.5556,0.4454,1.8388
4,35,107,0,0,10.2222,14.9676,9.8333,17.5471,9.5185,7.3333,12.2222,9,-6.5556,8.1111,-1.5556,12.2222,0.675,-2.493
5,112,30,0,0,0.5556,0.2722,1.2222,0.7201,113.2593,100.7778,130.1111,108.8889,-37.4444,50.5556,-13.1111,130.1111,0.2254,-2.3853
6,252,201,0,0,4.6111,5.4951,5.5556,5.7953,40.2963,35.7778,49,36.1111,-13.5556,26.1111,-12.5556,49,0.2754,-2.1758
7,158,154,0,0,0.9444,1.0835,0.2222,0.4037,0.6296,0.4444,1.2222,0.2222,-0.5556,1.7778,-1.2222,1.2222,0.2778,-1.8612
1,103,65,0,0,1.2778,1.0835,1.2222,0.9108,60.1481,53.7778,73.8889,52.7778,-19.1111,41.2222,-22.1111,73.8889,0.287,-2.0419
2,97,77,0,0.1111,1.2222,1.8519,4.4444,6.563,25.1852,24.1111,32.3333,19.1111,-3.2222,21.4444,-18.2222,32.3333,0.4076,-1.6773
3,10,223,0.1111,0,1.5,1.0698,3.5556,2.9489,15.037,13.7778,12.8889,18.4444,-3.7778,-6.4444,10.2222,18.4444,0.3307,1.9109
4,33,131,0,0,0.4444,0.8074,1,1.0954,0.7407,0.2222,1.7778,0.2222,-1.5556,3.1111,-1.5556,1.7778,0.4074,-2.0944
5,80,40,0,0,0.6111,0.5741,0.7222,0.7722,110.7037,96.2222,129,106.8889,-43.4444,54.8889,-11.4444,129,0.2541,-2.4347
6,228,191,0,0,1.4444,0.6206,2.3333,1.1926,49.2222,44,60.5556,43.1111,-15.6667,34,-18.3333,60.5556,0.2896,-2.0405
7,231,30,0,0.1111,0.7222,0.7123,3,2.7968,7.037,4.7778,11.6667,4.6667,-6.7778,13.8889,-7.1111,11.6667,0.6137,-2.0473
1,114,129,0.1111,0,2.0556,1.1434,0.7778,0.8861,62.4074,54.2222,78,55,-24.5556,46.7778,-22.2222,78,0.306,-2.127
2,137,94,0.2222,0,1.6667,0.8,3.6667,2.8889,21.2222,20.6667,27.3333,15.6667,-1.6667,18.3333,-16.6667,27.3333,0.4278,-1.6271
3,166,222,0,0,1.5556,0.8344,1.1667,0.6236,10.4815,8.6667,6.6667,16.1111,-5.4444,-11.4444,16.8889,16.1111,0.5877,1.8705
4,23,92,0,0.1111,4.1111,4.6364,7,5.6882,12.6667,8.7778,18.6667,10.5556,-11.6667,18,-6.3333,18.6667,0.5649,-2.2806
5,220,36,0,0,0.9444,0.8005,1.0556,0.8542,114.037,100.7778,132.4444,108.8889,-39.7778,55.2222,-15.4444,132.4444,0.2391,-2.3622
6,102,179,0.1111,0,1.8333,1.5312,2.4444,1.8817,49.1852,44.8889,59.7778,42.8889,-12.8889,31.7778,-18.8889,59.7778,0.2827,-1.9704
7,242,65,0,0,0.5556,0.2722,1,0.4216,8.9259,6.1111,14.3333,6.3333,-8.4444,16.2222,-7.7778,14.3333,0.5835,-2.1219
1,11,62,0,0,0.8889,0.5018,0.7222,0.3897,66.7778,57.4444,84.6667,58.2222,-28,53.6667,-25.6667,84.6667,0.3228,-2.1245
2,5,92,0,0,1.3333,0.4889,2.1667,1.2778,18.7037,18.7778,23.7778,13.5556,0.2222,15.2222,-15.4444,23.7778,0.4289,-1.5483
3,175,212,0.1111,0,1,0.6667,1.8333,1.3458,12.2963,10,9,17.8889,-6.8889,-9.8889,16.7778,17.8889,0.4988,1.9745
4,13,83,0,0,0.8333,0.5477,0.6667,0.6325,3.7037,1.5556,6,3.5556,-6.4444,6.8889,-0.4444,6,0.7405,-2.5734
5,67,40,0,0,0.6667,0.5164,0.6667,0.6992,110.037,95.3333,129,105.7778,-44.1111,56.8889,-12.7778,129,0.261,-2.4195
6,235,196,0,0,1.6667,1.3333,2.2222,1.1483,47.2593,41.7778,58.5556,41.4444,-16.4444,33.8889,-17.4444,58.5556,0.2942,-2.0746
7,161,89,0,0,4.6667,5.1164,0.1667,0.2789,3.1111,2.8889,3.7778,2.6667,-0.6667,2,-1.3333,3.7778,0.0976,-1.8905
1,41,101,0,0,1.7222,0.929,2.0556,1.5552,64.3704,56.8889,79.4444,56.7778,-22.4444,45.2222,-22.7778,79.4444,0.2894,-2.0896
2,69,92,0.1111,0,1.8889,4.5185,2,1.0222,19.3704,20.2222,23.3333,14.5556,2.5556,11.8889,-14.4444,23.3333,0.3766,-1.4082
3,88,211,0.2222,0,1.3889,0.8798,2.4444,1.4555,10.8148,8.8889,7.6667,15.8889,-5.7778,-9.4444,15.2222,15.8889,0.5243,1.9408
4,85,121,0,0,1.6111,1.0628,0.9444,0.7123,17.2222,8.8889,29.2222,13.5556,-25,36,-11,29.2222,0.6962,-2.3359
5,116,54,0,0,0.6111,0.4431,1.7222,0.929,108.8518,96.7778,126.1111,103.6667,-36.2222,51.7778,-15.5556,126.1111,0.2322,-2.3363
6,110,182,0,0,2.3889,1.794,2.5556,1.5587,46.3704,42.6667,56.3333,40.1111,-11.1111,29.8889,-18.7778,56.3333,0.2876,-1.93
7,242,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121,102,0.1111,0,2.9444,1.8549,1.2222,0.8607,51.6667,47.1111,62.3333,45.5556,-13.6667,32,-18.3333,62.3333,0.2694,-1.9949
2,85,56,0,0,1.3333,0.4,1.2778,1.8407,26.4444,23.3333,36,20,-9.3333,28.6667,-19.3333,36,0.4428,-1.8632
3,170,226,0,0,1.5556,1.4247,2.3889,1.2896,11.8889,10.1111,8,17.5556,-5.3333,-11.6667,17,17.5556,0.5483,1.8725
4,101,137,0,0,0.4444,0.5018,0.8333,0.8097,1.1481,0.2222,2.6667,0.5556,-2.7778,4.5556,-1.7778,2.6667,0.95,-2.2006
5,123,68,0,0,0.9444,0.5741,0.7222,0.5741,107.3704,94.2222,126.3333,101.5556,-39.4444,56.8889,-17.4444,126.3333,0.2542,-2.3332
6,209,191,0,0.1111,3.0556,2.3038,5.7222,6.0715,48.2222,43.8889,58.6667,42.1111,-13,31.3333,-18.3333,58.6667,0.2798,-1.9649
7,138,144,0,0,0.8889,0.8607,0.2778,0.534,0.6667,0.5556,1,0.4444,-0.3333,1,-0.6667,1,0.3704,-1.9043
1,220,111,0,0,2.5556,1.6555,2.2778,1.5975,29.5926,25.4444,38.2222,25.1111,-12.4444,25.8889,-13.4444,38.2222,0.3493,-2.0647
2,41,61,0,0,2.0556,1.5741,1.5556,1.9407,21.7407,20.3333,28.7778,16.1111,-4.2222,21.1111,-16.8889,28.7778,0.437,-1.7373
3,75,226,0,0,2.2222,0.6555,1.6111,1.0202,16.7037,15.3333,13,21.7778,-4.1111,-11.1111,15.2222,21.7778,0.4047,1.8223
4,75,113,0,0.1111,2.9444,4.1227,6.1667,6.2245,27.8889,17.1111,44.2222,22.3333,-32.3333,49,-16.6667,44.2222,0.6221,-2.2966
5,11,50,0.1111,0,1.7778,1.0037,1.1111,0.9108,109.2593,93.8889,130.3333,103.5556,-46.1111,63.2222,-17.1111,130.3333,0.2797,-2.372
6,235,195,0,0,1.8889,2.0941,3,1.7385,48.3333,42.7778,59.6667,42.5556,-16.6667,34,-17.3333,59.6667,0.2906,-2.0811
7,226,90,0,0,0.7778,0.6206,0.3889,0.2509,7.1852,5.1111,12.1111,4.3333,-6.2222,14.7778,-8.5556,12.1111,0.641,-1.9895
1,219,132,0,0,1.4444,0.6555,1.1111,0.7503,35.2222,29.5556,45.6667,30.4444,-17,31.3333,-14.3333,45.6667,0.3547,-2.147
2,95,57,0,0,1.8333,3.4111,2.1111,1.7185,26.2963,24.6667,34.4444,19.7778,-4.8889,24.4444,-19.5556,34.4444,0.4257,-1.739
3,2,198,0.1111,0,0.8889,0.6206,1.9444,1.3567,12.1852,9.6667,10.5556,16.3333,-7.5556,-4.8889,12.4444,16.3333,0.4158,2.2213
4,45,126,0,0,7,3.8701,2.5556,1.7971,10.1852,4.8889,17.2222,8.4444,-15.8889,21.1111,-5.2222,17.2222,0.7364,-2.4498
5,103,64,0,0,0.6667,0.6992,1.3333,0.9189,108.7778,96.3333,126.2222,103.7778,-37.3333,52.3333,-15,126.2222,0.2368,-2.3554
6,236,193,0,0,2.6667,1.6865,4.0556,3.2756,49.1111,43.3333,61.2222,42.7778,-17.3333,36.3333,-19,61.2222,0.3031,-2.0654
7,119,153,0,0,5.0556,5.5394,0.0556,0.1361,3.3704,3,3.8889,3.2222,-1.1111,1.5556,-0.4444,3.8889,0.085,-2.2217
1,241,70,0,0,1.0556,0.7123,4.1111,2.7541,39.963,36.4444,48.3333,35.1111,-10.5556,25.1111,-14.5556,48.3333,0.2741,-1.9904
2,121,113,0,0,1.7222,1.5296,2.9444,1.5296,20.2593,20,25.4444,15.3333,-0.7778,15.5556,-14.7778,25.4444,0.3966,-1.5856
3,85,225,0,0,1.5,1.0055,1.6111,1.2896,16.1852,14.4444,12.7778,21.3333,-5.2222,-10.2222,15.4444,21.3333,0.4012,1.891
4,113,130,0,0,0.2778,0.2509,0.3333,0.3651,0.8889,0,2.5556,0.1111,-2.6667,5,-2.3333,2.5556,1,-2.1233
5,76,19,0,0,0.9444,0.4431,0.8889,0.5837,114.2593,101,132.3333,109.4444,-39.7778,54.2222,-14.4444,132.3333,0.2367,-2.376
6,180,186,0.1111,0,1.5,1.7981,1.9444,1.7816,49.6296,45,61.3333,42.5556,-13.8889,35.1111,-21.2222,61.3333,0.3062,-1.9581
7,197,144,0,0,0.9444,0.7123,0.3889,0.4907,0.7037,0.3333,1.6667,0.1111,-1.1111,2.8889,-1.7778,1.6667,0.8611,-1.9869
1,186,98,0,0,1.2778,1.1817,5.9444,3.0798,33.963,31,41,29.8889,-8.8889,21.1111,-12.2222,41,0.2657,-1.9603
2,85,101,0,0,1.3333,1.2889,1.2778,1.2185,21.2963,21.2222,26.7778,15.8889,-0.2222,16.4444,-16.2222,26.7778,0.4048,-1.5586
3,47,215,0,0,3.1111,1.7847,3.3889,2.4075,17.1852,14.4444,15.6667,21.4444,-8.2222,-4.5556,12.7778,21.4444,0.3418,2.2661
4,64,114,0,0,5.1667,6.3202,8.8333,8.6686,29.8148,18.3333,47.2222,23.8889,-34.4444,52.2222,-17.7778,47.2222,0.6292,-2.2954
5,213,14,0,0,1.0556,0.5741,1.6667,1.3333,117,104.2222,134.1111,112.6667,-38.3333,51.3333,-13,134.1111,0.2229,-2.3904
6,181,186,0.1111,0,2.9444,2.7114,2.0556,1.6788,48.8148,44.1111,60.4444,41.8889,-14.1111,34.8889,-20.7778,60.4444,0.307,-1.9685
7,130,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,209,70,0,0.1111,2.2222,1.8217,8.7778,3.462,36.7407,33.6667,44.4444,32.1111,-9.2222,23.1111,-13.8889,44.4444,0.2734,-1.9606
2,131,86,0,0,1.3889,1.2185,1.6667,2.5778,24.2963,23.5556,31.3333,18,-2.2222,21.1111,-18.8889,31.3333,0.4246,-1.6508
3,156,181,0,0,0.5,0.3496,1.5,0.5055,11.6667,9,9.7778,16.2222,-8,-5.6667,13.6667,16.2222,0.446,2.2066
4,33,100,0,0,0.7222,0.534,0.6667,0.3651,1.2222,0.1111,2.7778,0.7778,-3.3333,4.6667,-1.3333,2.7778,0.9778,-2.3371
5,134,29,0,0,0.7778,0.4037,0.4444,0.4037,112.0741,98.5556,130.5556,107.1111,-40.5556,55.4444,-14.8889,130.5556,0.2451,-2.3732
6,132,182,0,0,0.8889,0.6555,2.1111,1.7722,43.5185,40.2222,52.5556,37.7778,-9.8889,27.1111,-17.2222,52.5556,0.2808,-1.9173
7,187,89,0,0,3,1.6055,1.1111,1.0681,8.4444,6.3333,13,6,-6.3333,13.6667,-7.3333,13,0.5485,-2.0439
1,54,133,0,0,4.3889,1.7051,1.2778,1.2187,21.4444,19.8889,25.7778,18.6667,-4.6667,13,-8.3333,25.7778,0.2703,-1.9038
2,122,106,0.1111,0,1.6111,0.5963,1.6111,2.7296,23.037,22,29.8889,17.2222,-3.1111,20.5556,-17.4444,29.8889,0.4233,-1.6958
3,57,229,0,0,2.7222,2.0593,3.4444,1.409,14.6296,12,13.5556,18.3333,-7.8889,-3.2222,11.1111,18.3333,0.3477,2.3504
4,118,109,0,0.1111,3.5556,2.6555,4,3.084,13.2963,7,22.3333,10.5556,-18.8889,27.1111,-8.2222,22.3333,0.6946,-2.3441
5,78,30,0,0,0.6667,0.6667,0.9444,0.7722,112.963,99.3333,131.1111,108.4444,-40.8889,54.4444,-13.5556,131.1111,0.2423,-2.3951
6,133,181,0,0,2.3889,2.1645,4.7778,2.8649,41.2593,37.7778,49.5556,36.4444,-10.4444,24.8889,-14.4444,49.5556,0.2656,-1.9984
7,178,35,0,0,0.4444,0.3443,0.3889,0.2509,13.4815,10.3333,19.2222,10.8889,-9.4444,17.2222,-7.7778,19.2222,0.4593,-2.1533
1,91,64,0,0,0.9444,0.7123,1.0556,1.0202,62,53.6667,78.1111,54.2222,-25,48.3333,-23.3333,78.1111,0.3143,-2.1181
2,67,61,0,0,1.0556,0.5074,0.8333,0.3889,23.7407,22.6667,30.6667,17.8889,-3.2222,20.7778,-17.5556,30.6667,0.4158,-1.7009
3,29,195,0,0,0.4444,0.4037,0.6111,0.6804,16.037,14.4444,13.3333,20.3333,-4.7778,-8.1111,12.8889,20.3333,0.3423,1.943
4,18,70,0,0.1111,9.4444,5.8979,9.9444,6.9488,21.037,16.2222,26.6667,20.2222,-14.4444,16.8889,-2.4444,26.6667,0.4158,-2.5142
5,232,31,0,0,0.5556,0.3443,0.7778,0.3443,114.963,101.8889,132.5556,110.4444,-39.2222,52.7778,-13.5556,132.5556,0.2313,-2.3849
6,227,195,0.1111,0,2.5,2.2386,3.5,2.8887,47.7407,42.7778,58.5556,41.8889,-14.8889,32.4444,-17.5556,58.5556,0.2845,-2.039
7,173,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,87,0,0,1.8889,1.259,1.1667,0.6236,64.037,55.7778,80.3333,56,-24.7778,48.8889,-24.1111,80.3333,0.3097,-2.1051
2,65,54,0,0,1.7778,1.6741,2.7222,4.3296,24.5926,22.7778,32.5556,18.4444,-5.4444,23.8889,-18.4444,32.5556,0.4322,-1.7608
3,8,199,0,0,1.6667,0.7888,1.3889,0.7123,15,13.3333,11.7778,19.8889,-5,-9.6667,14.6667,19.8889,0.4089,1.9053
4,93,127,0,0,1.1111,0.8344,1,0.7888,3.8148,1.3333,6.7778,3.3333,-7.4444,8.8889,-1.4444,6.7778,0.8272,-2.4746
5,57,89,0.1111,0,0.5556,0.2722,1.2778,0.7722,106.0741,93.1111,125.4444,99.6667,-38.8889,58.1111,-19.2222,125.4444,0.2577,-2.3062
6,142,183,0.1111,0,1,0.8692,1.5556,1.4857,43.1852,40.2222,52,37.3333,-8.8889,26.4444,-17.5556,52,0.2815,-1.8877
7,223,62,0,0,0.3333,0.2981,0.4444,0.5018,6.4444,4.1111,11.4444,3.7778,-7,15,-8,11.4444,0.6704,-2.0487
1,87,146,0,0,0.9444,0.6116,5.1111,4.7125,43.1481,36.8889,55.8889,36.6667,-18.7778,38.2222,-19.4444,55.8889,0.3475,-2.0818
2,86,74,0.1111,0,1.3333,1.5556,0.6667,0.1333,22.4074,21.6667,28.8889,16.6667,-2.2222,19.4444,-17.2222,28.8889,0.4222,-1.6467
3,135,211,0,0,1.8889,1.3278,2.1667,1.1499,17.963,14.4444,16.3333,23.1111,-10.5556,-4.8889,15.4444,23.1111,0.3756,2.3275
4,39,124,0,0.1111,5.3333,4.7749,6.5,4.5448,7.5926,4.1111,12.8889,5.7778,-10.4444,15.8889,-5.4444,12.8889,0.7722,-2.2657
5,112,18,0,0,0.8333,0.6912,0.5,0.2789,113.7778,102.3333,130.1111,108.8889,-34.3333,49,-14.6667,130.1111,0.2133,-2.3408
6,167,190,0,0,3.0556,0.8542,5.0556,2.7842,51.0741,44.8889,63.2222,45.1111,-18.5556,36.4444,-17.8889,63.2222,0.299,-2.1127
7,168,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54,126,0.1111,0,2.7778,2.697,3.3889,2.2747,23.2963,21,28.8889,20,-6.8889,16.7778,-9.8889,28.8889,0.3058,-1.9687
2,141,89,0,0,1.2778,1.4852,1.6667,3.6889,23.8889,23.1111,30.4444,18.1111,-2.3333,19.6667,-17.3333,30.4444,0.405,-1.664
3,103,174,0.1111,0,1.4444,1.1675,1.6667,1.2649,23.1852,20.6667,19.8889,29,-7.5556,-9.8889,17.4444,29,0.328,2.0337
4,93,147,0,0,3.0556,3.5865,3.5556,3.2157,7.7037,6.4444,9.8889,6.7778,-3.7778,6.5556,-2.7778,9.8889,0.3495,-2.0645
5,162,14,0,0,0.9444,0.534,0.6111,0.7123,112.7407,99,130.6667,108.5556,-41.2222,53.7778,-12.5556,130.6667,0.2423,-2.409
6,23,172,0,0,1.3333,0.8944,9.1667,5.8566,42.3333,38,51.2222,37.7778,-13,26.6667,-13.6667,51.2222,0.2655,-2.1266
7,161,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,94,0.1111,0,1.3889,1.0417,0.8889,0.7794,68.1111,61.1111,82.6667,60.5556,-21,43.6667,-22.6667,82.6667,0.2673,-2.0685
2,69,74,0.2222,0,3.8889,9.9407,2.1667,2.4778,23.5926,22.5556,30.5556,17.6667,-3.1111,20.8889,-17.7778,30.5556,0.4203,-1.6666
3,34,242,0,0,1.6111,1.6387,2.4444,1.1089,14.8148,11.3333,15.6667,17.4444,-10.4444,2.5556,7.8889,17.4444,0.3532,2.8356
4,45,108,0,0.1111,25.5,12.7954,27.2778,15.931,49.8148,41.7778,61.1111,46.5556,-24.1111,33.8889,-9.7778,61.1111,0.359,-2.3605
5,104,41,0,0,0.3889,0.3277,0.8333,0.5869,112.1111,99,129.3333,108,-39.3333,51.6667,-12.3333,129.3333,0.2345,-2.4046
6,142,185,0.1111,0,2.2778,1.7691,3.1111,1.1675,47.8148,43.8889,58.2222,41.3333,-11.7778,31.2222,-19.4444,58.2222,0.2891,-1.9379
7,225,90,0,0,0.3889,0.2509,0.5556,0.4554,6.5926,4.6667,11.2222,3.8889,-5.7778,13.8889,-8.1111,11.2222,0.6512,-1.9875
1,147,34,0,0,4.6111,4.1549,0.7778,0.7794,47.5926,41.1111,60,41.6667,-19.4444,37.2222,-17.7778,60,0.3175,-2.1229
2,17,64,0,0,1.4444,1.363,1.6667,1.4222,18.8889,17.5556,25.1111,14,-4,18.6667,-14.6667,25.1111,0.4411,-1.7555
3,197,156,0,0,0.9444,0.4907,2.0556,1.7051,16.9259,13.4444,15.5556,21.7778,-10.4444,-4.1111,14.5556,21.7778,0.3846,2.3636
4,70,122,0,0,3.6667,4.0332,4.1111,3.781,19.8889,17.8889,25.1111,16.6667,-6,15.6667,-9.6667,26.4444,0.4025,-1.5402
5,179,63,0,0,1,0.5164,6.2222,5.6752,105.5926,92.6667,123.2222,100.8889,-38.7778,52.8889,-14.1111,123.2222,0.2481,-2.3753
6,200,193,0,0,2.5556,2.0403,4.6111,3.5927,41.1852,37.4444,50,36.1111,-11.2222,26.4444,-15.2222,50,0.2799,-1.9958
7,189,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,112,38,0,0,11.0556,11.0743,1.1111,1.0681,64.6296,58.2222,78.4444,57.2222,-19.2222,41.4444,-22.2222,78.4444,0.2717,-2.0388
2,5,101,0,0,2.3333,2.3111,1.7778,0.6074,16.9259,18.3333,19.8889,12.5556,4.2222,8.8889,-13.1111,20.2222,0.3769,-1.2111
3,35,167,0,0,1.6111,0.929,1.5,1.1304,19.037,16.7778,15.6667,24.6667,-6.7778,-10.1111,16.8889,24.6667,0.3655,1.9716
4,123,143,0,0,0.2778,0.3897,0.2778,0.1361,0.4074,0,1.2222,0,-1.2222,2.4444,-1.2222,1.2222,0.7778,-2.0944
5,62,26,0,0,0.7778,0.2722,0.4444,0.4037,112.2222,98.3333,130.8889,107.4444,-41.6667,56,-14.3333,130.8889,0.2487,-2.3861
6,178,185,0,0,2.6111,1.8064,3.1111,2.2771,49.037,44,60.6667,42.4444,-15.1111,34.8889,-19.7778,60.6667,0.3,-2.0062
7,134,148,0,0,0.1111,0.1721,0.0556,0.1361,0.037,0,0.1111,0,-0.1111,0.2222,-0.1111,0.1111,0.1111,-2.0944
1,151,101,0,0,9.6111,6.5368,0.5,0.3496,31.1852,27.2222,39.4444,26.8889,-11.8889,24.7778,-12.8889,39.4444,0.3273,-2.0584
2,78,108,0,0,0.8333,0.4333,1.6111,1.1741,17.1111,19,19.8889,12.4444,5.6667,8.3333,-14,20,0.3788,-1.1695
3,129,176,0,0,1.4444,0.6555,2.7222,1.5408,22.7407,19.4444,19.7778,29,-9.8889,-8.8889,18.7778,29,0.335,2.1269
4,14,90,0.1111,0,2.9444,2.4351,3.3333,3.2111,5,2.5556,7.3333,5.1111,-7.3333,7,0.3333,7.3333,0.7253,-2.6394
5,207,58,0,0,0.7778,0.3443,0.8889,0.5837,110.3704,97.6667,128.1111,105.3333,-38.1111,53.2222,-15.1111,128.1111,0.2376,-2.3573
6,233,197,0,0.1111,3.8889,2.7862,2,1.2649,49.7407,44.3333,61.4444,43.4444,-16.2222,35.1111,-18.8889,61.4444,0.2947,-2.0434
7,166,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,169,131,0,0,2.3889,1.8669,9.2222,2.1152,35.7037,30.6667,45.7778,30.6667,-15.1111,30.2222,-15.1111,45.7778,0.3386,-2.0892
2,127,121,0,0,1.6667,0.8,2,2.4444,23.1111,21.6667,30.1111,17.5556,-4.3333,21,-16.6667,30.1111,0.4155,-1.7407
3,29,184,0,0,1.6111,1.0628,2.6667,1.8974,13.6296,11.4444,11.3333,18.1111,-6.5556,-6.8889,13.4444,18.1111,0.3877,2.0804
4,9,76,0,0,1.2778,1.4207,1.6667,1.8619,2.4444,0.8889,4.6667,1.7778,-4.6667,6.6667,-2,4.6667,0.8722,-2.3408
5,174,50,0,0,1,0.7601,0.9444,0.9526,107.4444,94.6667,125.7778,101.8889,-38.3333,55,-16.6667,125.7778,0.2473,-2.3373
6,169,186,0,0.2222,2.3333,1.66,5.5,2.5188,49.4444,44.6667,61.1111,42.5556,-14.3333,35,-20.6667,61.1111,0.3034,-1.9744
7,241,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70,38,0,0,1.2222,0.2722,1,0.7601,58,50,74.3333,49.6667,-24,49,-25,74.3333,0.336,-2.0785
2,71,90,0,0,2.7778,2.0741,5.1111,3.2741,22.6296,22,29.1111,16.7778,-1.8889,19.4444,-17.5556,29.1111,0.4205,-1.6223
3,46,238,0,0,1.0556,0.8278,2.1667,1.8227,13.2593,9.6667,12.6667,17.4444,-10.7778,-1.7778,12.5556,17.4444,0.4455,2.5082
4,17,98,0.1111,0,0.7222,0.7123,0.6667,0.7303,1.5185,0.3333,2.8889,1.3333,-3.5556,4.1111,-0.5556,2.8889,0.9167,-2.4238
5,44,79,0,0,0.4444,0.3443,0.7778,0.4037,107.7407,93.8889,126.5556,102.7778,-41.5556,56.4444,-14.8889,126.5556,0.2581,-2.378
6,118,180,0,0,1.9444,1.482,3.1111,1.0887,48.5556,44.1111,59,42.5556,-13.3333,31.3333,-18,59,0.2788,-1.996
7,203,61,0,0,0.1667,0.2789,0.7222,0.4431,7,4.4444,12.3333,4.2222,-7.6667,16,-8.3333,12.3333,0.6663,-2.0682
1,47,96,0,0,0.9444,0.5741,0.8333,0.7528,61.9259,54.4444,77,54.3333,-22.4444,45.2222,-22.7778,77,0.2972,-2.0891
2,24,58,0,0,0.8889,0.163,1.3889,2.2852,20.9259,20,27.3333,15.4444,-2.7778,19.2222,-16.4444,27.3333,0.4347,-1.6851
3,207,172,0,0,1,0.2981,1.6667,0.9189,19,16.4444,16.3333,24.2222,-7.6667,-8,15.6667,24.2222,0.3437,2.0839
4,25,138,0.1111,0,1.2778,1.1434,0.7222,0.4907,5.1852,2,9.3333,4.2222,-9.5556,12.4444,-2.8889,9.3333,0.79,-2.4068
5,81,67,0,0,0.8333,0.4595,0.8889,0.5837,122.8889,112.3333,138.4444,117.8889,-31.6667,46.6667,-15,138.4444,0.1886,-2.3172
6,234,194,0,0.2222,1.4444,1.9513,3.8333,3.0894,48.6296,43,60.3333,42.5556,-16.8889,35.1111,-18.2222,60.3333,0.2984,-2.0719
